game_id, p1            , p2              , p3              , p4
   3553, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3554, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3552, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3559, ISMCTS-PUCT   , Heuristic       , ISMCTS-History  , ISMCTS-Heuristic
   3558, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3555, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3556, ISMCTS-History, Heuristic       , ISMCTS-PUCT     , ISMCTS-Heuristic
   3557, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3561, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3562, ISMCTS-History, Heuristic       , ISMCTS-PUCT     , ISMCTS-Heuristic
   3560, ISMCTS-PUCT   , Heuristic       , ISMCTS-History  , ISMCTS-Heuristic
   3563, ISMCTS-History, Heuristic       , ISMCTS-PUCT     , ISMCTS-Heuristic
   3565, ISMCTS-History, Heuristic       , ISMCTS-PUCT     , ISMCTS-Heuristic
   3564, ISMCTS-PUCT   , Heuristic       , ISMCTS-History  , ISMCTS-Heuristic
   3566, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3569, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3567, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3568, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3570, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3572, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3571, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3574, ISMCTS-History, Heuristic       , ISMCTS-PUCT     , ISMCTS-Heuristic
   3573, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3576, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3575, ISMCTS-PUCT   , Heuristic       , ISMCTS-History  , ISMCTS-Heuristic
   3577, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3582, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3579, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3578, ISMCTS-History, Heuristic       , ISMCTS-PUCT     , ISMCTS-Heuristic
   3581, ISMCTS-History, Heuristic       , ISMCTS-PUCT     , ISMCTS-Heuristic
   3580, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3584, ISMCTS-History, Heuristic       , ISMCTS-PUCT     , ISMCTS-Heuristic
   3583, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3585, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3587, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3589, ISMCTS-PUCT   , Heuristic       , ISMCTS-History  , ISMCTS-Heuristic
   3586, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3590, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3588, ISMCTS-History, Heuristic       , ISMCTS-PUCT     , ISMCTS-Heuristic
   3591, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3592, ISMCTS-History, Heuristic       , ISMCTS-PUCT     , ISMCTS-Heuristic
   3593, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3596, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3597, ISMCTS-PUCT   , Heuristic       , ISMCTS-History  , ISMCTS-Heuristic
   3594, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3595, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3598, ISMCTS-History, Heuristic       , ISMCTS-PUCT     , ISMCTS-Heuristic
   3599, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3603, ISMCTS-PUCT   , Heuristic       , ISMCTS-History  , ISMCTS-Heuristic
   3602, ISMCTS-History, Heuristic       , ISMCTS-PUCT     , ISMCTS-Heuristic
   3601, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3600, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3606, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3607, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3604, Heuristic     , ISMCTS-PUCT     , ISMCTS-History  , ISMCTS-Heuristic
   3605, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3609, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3613, ISMCTS-History, Heuristic       , ISMCTS-PUCT     , ISMCTS-Heuristic
   3608, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3612, ISMCTS-PUCT   , Heuristic       , ISMCTS-History  , ISMCTS-Heuristic
   3610, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3614, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3611, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3615, ISMCTS-History, Heuristic       , ISMCTS-PUCT     , ISMCTS-Heuristic
   3620, ISMCTS-PUCT   , Heuristic       , ISMCTS-History  , ISMCTS-Heuristic
   3616, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3619, ISMCTS-PUCT   , Heuristic       , ISMCTS-History  , ISMCTS-Heuristic
   3617, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3618, ISMCTS-History, Heuristic       , ISMCTS-PUCT     , ISMCTS-Heuristic
   3622, ISMCTS-PUCT   , Heuristic       , ISMCTS-History  , ISMCTS-Heuristic
   3621, ISMCTS-PUCT   , Heuristic       , ISMCTS-History  , ISMCTS-Heuristic
   3623, ISMCTS-PUCT   , Heuristic       , ISMCTS-History  , ISMCTS-Heuristic
   3624, ISMCTS-History, Heuristic       , ISMCTS-PUCT     , ISMCTS-Heuristic
   3625, ISMCTS-PUCT   , Heuristic       , ISMCTS-History  , ISMCTS-Heuristic
   3626, Heuristic     , ISMCTS-PUCT     , ISMCTS-History  , ISMCTS-Heuristic
   3627, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3630, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3629, ISMCTS-History, Heuristic       , ISMCTS-PUCT     , ISMCTS-Heuristic
   3628, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3632, ISMCTS-History, Heuristic       , ISMCTS-PUCT     , ISMCTS-Heuristic
   3631, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3634, ISMCTS-History, Heuristic       , ISMCTS-PUCT     , ISMCTS-Heuristic
   3633, ISMCTS-History, Heuristic       , ISMCTS-PUCT     , ISMCTS-Heuristic
   3635, ISMCTS-History, Heuristic       , ISMCTS-PUCT     , ISMCTS-Heuristic
   3638, Heuristic     , ISMCTS-History  , ISMCTS-PUCT     , ISMCTS-Heuristic
   3637, ISMCTS-PUCT   , Heuristic       , ISMCTS-History  , ISMCTS-Heuristic
   3636, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3639, ISMCTS-PUCT   , Heuristic       , ISMCTS-History  , ISMCTS-Heuristic
   3642, ISMCTS-History, Heuristic       , ISMCTS-PUCT     , ISMCTS-Heuristic
   3640, ISMCTS-PUCT   , Heuristic       , ISMCTS-History  , ISMCTS-Heuristic
   3643, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3641, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3646, Heuristic     , ISMCTS-PUCT     , ISMCTS-History  , ISMCTS-Heuristic
   3645, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3647, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3644, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3648, ISMCTS-History, Heuristic       , ISMCTS-PUCT     , ISMCTS-Heuristic
   3649, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3652, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3650, ISMCTS-PUCT   , Heuristic       , ISMCTS-History  , ISMCTS-Heuristic
   3651, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3654, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3656, ISMCTS-History, Heuristic       , ISMCTS-PUCT     , ISMCTS-Heuristic
   3655, ISMCTS-PUCT   , Heuristic       , ISMCTS-History  , ISMCTS-Heuristic
   3653, ISMCTS-History, Heuristic       , ISMCTS-PUCT     , ISMCTS-Heuristic
   3659, ISMCTS-History, Heuristic       , ISMCTS-PUCT     , ISMCTS-Heuristic
   3657, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3658, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3661, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3660, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3662, ISMCTS-History, Heuristic       , ISMCTS-PUCT     , ISMCTS-Heuristic
   3664, ISMCTS-History, Heuristic       , ISMCTS-PUCT     , ISMCTS-Heuristic
   3663, ISMCTS-History, Heuristic       , ISMCTS-PUCT     , ISMCTS-Heuristic
   3665, ISMCTS-History, Heuristic       , ISMCTS-PUCT     , ISMCTS-Heuristic
   3666, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3667, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3669, ISMCTS-History, Heuristic       , ISMCTS-PUCT     , ISMCTS-Heuristic
   3671, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3668, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3670, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3673, ISMCTS-PUCT   , Heuristic       , ISMCTS-History  , ISMCTS-Heuristic
   3674, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3672, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3675, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3676, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3677, ISMCTS-History, Heuristic       , ISMCTS-PUCT     , ISMCTS-Heuristic
   3678, Heuristic     , ISMCTS-PUCT     , ISMCTS-History  , ISMCTS-Heuristic
   3680, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3679, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3682, ISMCTS-History, Heuristic       , ISMCTS-PUCT     , ISMCTS-Heuristic
   3681, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3683, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3685, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3687, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3684, ISMCTS-PUCT   , Heuristic       , ISMCTS-History  , ISMCTS-Heuristic
   3686, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3688, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3689, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3690, ISMCTS-History, Heuristic       , ISMCTS-PUCT     , ISMCTS-Heuristic
   3695, ISMCTS-History, Heuristic       , ISMCTS-PUCT     , ISMCTS-Heuristic
   3691, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3696, ISMCTS-History, Heuristic       , ISMCTS-PUCT     , ISMCTS-Heuristic
   3692, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3694, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3693, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3698, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3697, Heuristic     , ISMCTS-PUCT     , ISMCTS-History  , ISMCTS-Heuristic
   3700, ISMCTS-PUCT   , Heuristic       , ISMCTS-History  , ISMCTS-Heuristic
   3702, ISMCTS-History, Heuristic       , ISMCTS-PUCT     , ISMCTS-Heuristic
   3701, ISMCTS-PUCT   , Heuristic       , ISMCTS-History  , ISMCTS-Heuristic
   3699, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3704, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3703, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3705, ISMCTS-History, Heuristic       , ISMCTS-PUCT     , ISMCTS-Heuristic
   3707, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3706, ISMCTS-History, Heuristic       , ISMCTS-PUCT     , ISMCTS-Heuristic
   3709, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3710, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3711, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3708, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3712, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3714, ISMCTS-PUCT   , Heuristic       , ISMCTS-History  , ISMCTS-Heuristic
   3713, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3715, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3716, ISMCTS-PUCT   , Heuristic       , ISMCTS-History  , ISMCTS-Heuristic
   3717, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3718, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3719, ISMCTS-History, Heuristic       , ISMCTS-PUCT     , ISMCTS-Heuristic
   3720, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3723, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3722, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3721, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3725, ISMCTS-PUCT   , Heuristic       , ISMCTS-History  , ISMCTS-Heuristic
   3724, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3727, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3729, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3731, ISMCTS-History, Heuristic       , ISMCTS-PUCT     , ISMCTS-Heuristic
   3728, ISMCTS-PUCT   , Heuristic       , ISMCTS-History  , ISMCTS-Heuristic
   3726, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3730, ISMCTS-PUCT   , Heuristic       , ISMCTS-History  , ISMCTS-Heuristic
   3732, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3733, Heuristic     , ISMCTS-PUCT     , ISMCTS-History  , ISMCTS-Heuristic
   3735, Heuristic     , ISMCTS-PUCT     , ISMCTS-History  , ISMCTS-Heuristic
   3734, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3736, ISMCTS-History, Heuristic       , ISMCTS-PUCT     , ISMCTS-Heuristic
   3741, ISMCTS-History, Heuristic       , ISMCTS-PUCT     , ISMCTS-Heuristic
   3738, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3739, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3737, ISMCTS-PUCT   , Heuristic       , ISMCTS-History  , ISMCTS-Heuristic
   3740, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3742, Heuristic     , ISMCTS-History  , ISMCTS-PUCT     , ISMCTS-Heuristic
   3743, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3744, ISMCTS-History, Heuristic       , ISMCTS-PUCT     , ISMCTS-Heuristic
   3746, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3745, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3747, ISMCTS-PUCT   , Heuristic       , ISMCTS-History  , ISMCTS-Heuristic
   3750, ISMCTS-PUCT   , Heuristic       , ISMCTS-History  , ISMCTS-Heuristic
   3748, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3749, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3752, ISMCTS-History, Heuristic       , ISMCTS-PUCT     , ISMCTS-Heuristic
   3751, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3753, ISMCTS-History, Heuristic       , ISMCTS-PUCT     , ISMCTS-Heuristic
   3754, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3757, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3756, ISMCTS-History, Heuristic       , ISMCTS-PUCT     , ISMCTS-Heuristic
   3758, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3755, ISMCTS-History, Heuristic       , ISMCTS-PUCT     , ISMCTS-Heuristic
   3759, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3761, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3760, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3762, ISMCTS-History, Heuristic       , ISMCTS-PUCT     , ISMCTS-Heuristic
   3763, ISMCTS-History, Heuristic       , ISMCTS-PUCT     , ISMCTS-Heuristic
   3765, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3764, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3767, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3768, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3766, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3769, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3773, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3770, ISMCTS-History, Heuristic       , ISMCTS-PUCT     , ISMCTS-Heuristic
   3772, ISMCTS-PUCT   , Heuristic       , ISMCTS-History  , ISMCTS-Heuristic
   3771, ISMCTS-History, Heuristic       , ISMCTS-PUCT     , ISMCTS-Heuristic
   3774, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3775, ISMCTS-PUCT   , Heuristic       , ISMCTS-History  , ISMCTS-Heuristic
   3777, ISMCTS-PUCT   , Heuristic       , ISMCTS-History  , ISMCTS-Heuristic
   3776, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3780, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3782, ISMCTS-History, Heuristic       , ISMCTS-PUCT     , ISMCTS-Heuristic
   3778, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3781, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3779, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3783, ISMCTS-History, Heuristic       , ISMCTS-PUCT     , ISMCTS-Heuristic
   3784, ISMCTS-History, Heuristic       , ISMCTS-PUCT     , ISMCTS-Heuristic
   3785, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3786, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3788, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3787, ISMCTS-History, Heuristic       , ISMCTS-PUCT     , ISMCTS-Heuristic
   3789, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3790, ISMCTS-History, Heuristic       , ISMCTS-PUCT     , ISMCTS-Heuristic
   3791, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3792, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3793, ISMCTS-PUCT   , Heuristic       , ISMCTS-History  , ISMCTS-Heuristic
   3794, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3795, ISMCTS-PUCT   , Heuristic       , ISMCTS-History  , ISMCTS-Heuristic
   3796, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3797, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3798, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3802, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3799, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3803, ISMCTS-PUCT   , Heuristic       , ISMCTS-History  , ISMCTS-Heuristic
   3801, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3800, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3804, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3806, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3810, ISMCTS-History, Heuristic       , ISMCTS-PUCT     , ISMCTS-Heuristic
   3805, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3807, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3808, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3811, ISMCTS-PUCT   , Heuristic       , ISMCTS-History  , ISMCTS-Heuristic
   3809, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3813, ISMCTS-PUCT   , Heuristic       , ISMCTS-History  , ISMCTS-Heuristic
   3812, ISMCTS-PUCT   , Heuristic       , ISMCTS-History  , ISMCTS-Heuristic
   3814, ISMCTS-PUCT   , Heuristic       , ISMCTS-History  , ISMCTS-Heuristic
   3815, ISMCTS-History, Heuristic       , ISMCTS-PUCT     , ISMCTS-Heuristic
   3817, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3816, ISMCTS-PUCT   , Heuristic       , ISMCTS-History  , ISMCTS-Heuristic
   3818, ISMCTS-PUCT   , Heuristic       , ISMCTS-History  , ISMCTS-Heuristic
   3819, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3821, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3822, ISMCTS-PUCT   , Heuristic       , ISMCTS-History  , ISMCTS-Heuristic
   3825, ISMCTS-PUCT   , Heuristic       , ISMCTS-History  , ISMCTS-Heuristic
   3820, ISMCTS-History, Heuristic       , ISMCTS-PUCT     , ISMCTS-Heuristic
   3823, ISMCTS-History, Heuristic       , ISMCTS-PUCT     , ISMCTS-Heuristic
   3824, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3826, ISMCTS-PUCT   , Heuristic       , ISMCTS-History  , ISMCTS-Heuristic
   3827, ISMCTS-History, Heuristic       , ISMCTS-PUCT     , ISMCTS-Heuristic
   3829, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3831, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3830, ISMCTS-PUCT   , Heuristic       , ISMCTS-History  , ISMCTS-Heuristic
   3828, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3832, ISMCTS-History, Heuristic       , ISMCTS-PUCT     , ISMCTS-Heuristic
   3833, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3834, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3838, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3835, Heuristic     , ISMCTS-History  , ISMCTS-PUCT     , ISMCTS-Heuristic
   3837, ISMCTS-History, Heuristic       , ISMCTS-PUCT     , ISMCTS-Heuristic
   3836, Heuristic     , ISMCTS-PUCT     , ISMCTS-History  , ISMCTS-Heuristic
   3839, Heuristic     , ISMCTS-History  , ISMCTS-PUCT     , ISMCTS-Heuristic
   3840, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3841, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3842, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3844, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3843, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
   3846, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3845, ISMCTS-PUCT   , Heuristic       , ISMCTS-History  , ISMCTS-Heuristic
   3847, ISMCTS-History, Heuristic       , ISMCTS-PUCT     , ISMCTS-Heuristic
   3848, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3849, ISMCTS-PUCT   , ISMCTS-History  , Heuristic       , ISMCTS-Heuristic
   3852, ISMCTS-History, Heuristic       , ISMCTS-PUCT     , ISMCTS-Heuristic
   3850, ISMCTS-History, ISMCTS-PUCT     , Heuristic       , ISMCTS-Heuristic
